contig_1_polish	3079533	3080741	ID=bc01_02690;Name=XopAC;gene=XopAC;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_171;locus_tag=bc01_02690;product=XopAC 	contig_1_polish	3062896	3063675	IS3	15859	barcode01
contig_1_polish	3103680	3104159	ID=bc01_02708;Name=XopAZ_2;gene=XopAZ_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_121;locus_tag=bc01_02708;product=XopAZ 	contig_1_polish	3062896	3063675	IS3	40006	barcode01
contig_1_polish	3437044	3437379	ID=bc01_03000;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:RipAP_YC45.RSYC45_m012880;locus_tag=bc01_03000;note=AutoIPR: IPR003844:Uncharacterised protein family UPF0060%3B;product=hypothetical protein	contig_1_polish	3489348	3490198	IS5	51970	barcode01
contig_1_polish	3627541	3628908	ID=bc01_03145;Name=ripTPS;gene=ripTPS;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:RipTPS_CFBP2957.RCFBP_mp20172;locus_tag=bc01_03145;product=Type III effector RipTPS%2C trehalose-6-phosphate synthase	contig_1_polish	3489348	3490198	IS5	137344	barcode01
contig_1_polish	4559535	4560770	ID=bc01_03909;Name=XopR;gene=XopR;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_3;locus_tag=bc01_03909;product=XopR 	contig_1_polish	4686793	4687649	IS5	126024	barcode01
contig_1_polish	4918257	4920128	ID=bc01_04193;Name=AvrXccA1;gene=AvrXccA1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_39;locus_tag=bc01_04193;product=AvrXccA1 	contig_1_polish	4923700	4924764	IS5	3573	barcode01
contig_1_polish	338740	339975	ID=bc02_00281;Name=XopR;gene=XopR;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_3;locus_tag=bc02_00281;product=XopR 	contig_1_polish	368002	369351	IS4	28028	barcode02
contig_1_polish	1248877	1250244	ID=bc02_01029;Name=ripTPS;gene=ripTPS;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:RipTPS_CFBP2957.RCFBP_mp20172;locus_tag=bc02_01029;product=Type III effector RipTPS%2C trehalose-6-phosphate synthase	contig_1_polish	1135199	1136065	IS5	112813	barcode02
contig_1_polish	1436710	1437045	ID=bc02_01170;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:RipAP_YC45.RSYC45_m012880;locus_tag=bc02_01170;note=AutoIPR: IPR003844:Uncharacterised protein family UPF0060%3B;product=hypothetical protein	contig_1_polish	1135199	1136065	IS5	300646	barcode02
contig_1_polish	1771543	1772022	ID=bc02_01463;Name=XopAZ_1;gene=XopAZ_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_121;locus_tag=bc02_01463;product=XopAZ 	contig_1_polish	2402609	2403459	IS5	630588	barcode02
contig_1_polish	1796671	1797879	ID=bc02_01481;Name=XopAC;gene=XopAC;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_171;locus_tag=bc02_01481;product=XopAC 	contig_1_polish	2402609	2403459	IS5	604731	barcode02
contig_1_polish	2011564	2013330	ID=bc02_01665;Name=AvrXccA2;gene=AvrXccA2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_194;locus_tag=bc02_01665;product=AvrXccA2 	contig_1_polish	2402609	2403459	IS5	389280	barcode02
contig_1_polish	3276788	3277261	ID=bc02_02728;Name=XopAZ_2;gene=XopAZ_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_121;locus_tag=bc02_02728;product=XopAZ 	contig_1_polish	3345778	3346797	IS5	68518	barcode02
contig_1_polish	3345078	3345677	ID=bc02_02788;Name=XopM_1;gene=XopM_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_557;locus_tag=bc02_02788;product=XopM 	contig_1_polish	3345778	3346797	IS5	102	barcode02
contig_1_polish	3346833	3348794	ID=bc02_02790;Name=XopP;gene=XopP;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_96;locus_tag=bc02_02790;product=XopP 	contig_1_polish	3345778	3346797	IS5	37	barcode02
contig_1_polish	3349673	3350590	ID=bc02_02791;Name=XopAL1;gene=XopAL1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_347;locus_tag=bc02_02791;product=XopAL1 	contig_1_polish	3345778	3346797	IS5	2877	barcode02
contig_1_polish	3353364	3353897	ID=bc02_02793;Name=XopM_2;gene=XopM_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_558;locus_tag=bc02_02793;product=XopM 	contig_1_polish	3345778	3346797	IS5	6568	barcode02
contig_1_polish	3355083	3355448	ID=bc02_02796;Name=XopA_Harpin;gene=XopA_Harpin;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_144;locus_tag=bc02_02796;product=XopA_Harpin 	contig_1_polish	3345778	3346797	IS5	8287	barcode02
contig_1_polish	3373488	3375503	ID=bc02_02818;Name=XopF1;gene=XopF1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_184;locus_tag=bc02_02818;product=XopF1 	contig_1_polish	3377123	3377539	IS5	1621	barcode02
contig_1_polish	3379033	3385251	ID=bc02_02823;Name=XopAD;gene=XopAD;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_224;locus_tag=bc02_02823;product=XopAD 	contig_1_polish	3377123	3377539	IS5	1495	barcode02
contig_1_polish	4242837	4243571	ID=bc02_03594;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:RipAY_YC45.RSYC45_m014020;locus_tag=bc02_03594;note=AutoIPR: IPR021783:Protein of unknown function DUF3348%3B;product=hypothetical protein	contig_1_polish	4325102	4326989	IS66	81532	barcode02
contig_1_polish	4883120	4884991	ID=bc02_04140;Name=AvrXccA1;gene=AvrXccA1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_39;locus_tag=bc02_04140;product=AvrXccA1 	contig_1_polish	4330470	4330746	IS110	552375	barcode02
contig_1_polish	335306	336541	ID=bc03_00279;Name=XopR;gene=XopR;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_3;locus_tag=bc03_00279;product=XopR 	contig_1_polish	409137	409403	IS3	72597	barcode03
contig_1_polish	1283227	1284594	ID=bc03_01036;Name=ripTPS;gene=ripTPS;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:RipTPS_CFBP2957.RCFBP_mp20172;locus_tag=bc03_01036;product=Type III effector RipTPS%2C trehalose-6-phosphate synthase	contig_1_polish	1231773	1232937	IS5	50291	barcode03
contig_1_polish	1473575	1473910	ID=bc03_01176;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:RipAP_YC45.RSYC45_m012880;locus_tag=bc03_01176;note=AutoIPR: IPR003844:Uncharacterised protein family UPF0060%3B;product=hypothetical protein	contig_1_polish	1231773	1232937	IS5	240639	barcode03
contig_1_polish	1804357	1804836	ID=bc03_01470;Name=XopAZ_1;gene=XopAZ_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_121;locus_tag=bc03_01470;product=XopAZ 	contig_1_polish	1937087	1938251	IS5	132252	barcode03
contig_1_polish	1827783	1828991	ID=bc03_01487;Name=XopAC;gene=XopAC;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_171;locus_tag=bc03_01487;product=XopAC 	contig_1_polish	1937087	1938251	IS5	108097	barcode03
contig_1_polish	2041601	2043367	ID=bc03_01671;Name=AvrXccA2;gene=AvrXccA2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_194;locus_tag=bc03_01671;product=AvrXccA2 	contig_1_polish	2043718	2044574	IS5	352	barcode03
contig_1_polish	3303275	3303748	ID=bc03_02728;Name=XopAZ_2;gene=XopAZ_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_121;locus_tag=bc03_02728;product=XopAZ 	contig_1_polish	3370587	3371751	IS5	66840	barcode03
contig_1_polish	3376164	3376763	ID=bc03_02794;Name=XopM_1;gene=XopM_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_557;locus_tag=bc03_02794;product=XopM 	contig_1_polish	3376864	3377883	IS5	102	barcode03
contig_1_polish	3377919	3379880	ID=bc03_02796;Name=XopP;gene=XopP;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_96;locus_tag=bc03_02796;product=XopP 	contig_1_polish	3376864	3377883	IS5	37	barcode03
contig_1_polish	3380759	3381676	ID=bc03_02797;Name=XopAL1;gene=XopAL1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_347;locus_tag=bc03_02797;product=XopAL1 	contig_1_polish	3376864	3377883	IS5	2877	barcode03
contig_1_polish	3384442	3384975	ID=bc03_02799;Name=XopM_2;gene=XopM_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_558;locus_tag=bc03_02799;product=XopM 	contig_1_polish	3376864	3377883	IS5	6560	barcode03
contig_1_polish	3386161	3386526	ID=bc03_02802;Name=XopA_Harpin;gene=XopA_Harpin;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_144;locus_tag=bc03_02802;product=XopA_Harpin 	contig_1_polish	3376864	3377883	IS5	8279	barcode03
contig_1_polish	3404538	3406553	ID=bc03_02824;Name=XopF1;gene=XopF1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_184;locus_tag=bc03_02824;product=XopF1 	contig_1_polish	3408173	3408589	IS5	1621	barcode03
contig_1_polish	3411704	3417922	ID=bc03_02831;Name=XopAD;gene=XopAD;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_224;locus_tag=bc03_02831;product=XopAD 	contig_1_polish	3409524	3410688	IS5	1017	barcode03
contig_1_polish	4274243	4274977	ID=bc03_03602;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:RipAY_YC45.RSYC45_m014020;locus_tag=bc03_03602;note=AutoIPR: IPR021783:Protein of unknown function DUF3348%3B;product=hypothetical protein	contig_1_polish	4427632	4428795	IS5	152656	barcode03
contig_1_polish	4858748	4860580	ID=bc03_04107;Name=XopL;gene=XopL;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_503;locus_tag=bc03_04107;product=XopL 	contig_1_polish	4858325	4859189	IS5	0	barcode03
contig_1_polish	4858748	4860580	ID=bc03_04107;Name=XopL;gene=XopL;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_503;locus_tag=bc03_04107;product=XopL 	contig_1_polish	4860483	4861296	IS481	0	barcode03
contig_1_polish	4909287	4911158	ID=bc03_04149;Name=AvrXccA1;gene=AvrXccA1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_41;locus_tag=bc03_04149;product=AvrXccA1 	contig_1_polish	4860483	4861296	IS481	47992	barcode03
contig_1_polish	288138	290297	ID=bc04_00242;Name=XopN;gene=XopN;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_304;locus_tag=bc04_00242;product=XopN 	contig_1_polish	158968	160318	IS4	127821	barcode04
contig_1_polish	319798	321033	ID=bc04_00267;Name=XopR;gene=XopR;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_3;locus_tag=bc04_00267;product=XopR 	contig_1_polish	451059	452407	IS4	130027	barcode04
contig_1_polish	1221443	1222810	ID=bc04_01006;Name=ripTPS;gene=ripTPS;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:RipTPS_CFBP2957.RCFBP_mp20172;locus_tag=bc04_01006;product=Type III effector RipTPS%2C trehalose-6-phosphate synthase	contig_1_polish	1326953	1328155	IS3	104144	barcode04
contig_1_polish	1425055	1425390	ID=bc04_01162;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:RipAP_YC45.RSYC45_m012880;locus_tag=bc04_01162;note=AutoIPR: IPR003844:Uncharacterised protein family UPF0060%3B;product=hypothetical protein	contig_1_polish	1508082	1508932	IS5	82693	barcode04
contig_1_polish	1764143	1764622	ID=bc04_01461;Name=XopAZ_1;gene=XopAZ_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_121;locus_tag=bc04_01461;product=XopAZ 	contig_1_polish	1706399	1707632	IS3	56512	barcode04
contig_1_polish	1787584	1788792	ID=bc04_01478;Name=XopAC;gene=XopAC;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_171;locus_tag=bc04_01478;product=XopAC 	contig_1_polish	1824688	1825890	IS3	35897	barcode04
contig_1_polish	1997259	1999025	ID=bc04_01662;Name=AvrXccA2;gene=AvrXccA2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_194;locus_tag=bc04_01662;product=AvrXccA2 	contig_1_polish	2005532	2006757	IS3	6508	barcode04
contig_1_polish	2645148	2649263	ID=bc04_02224;Name=XopZ1;gene=XopZ1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_11;locus_tag=bc04_02224;product=XopZ1 	contig_1_polish	2545555	2546409	IS5	98740	barcode04
contig_1_polish	3389237	3389710	ID=bc04_02861;Name=XopAZ_2;gene=XopAZ_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_123;locus_tag=bc04_02861;product=XopAZ 	contig_1_polish	3458227	3459324	IS5	68518	barcode04
contig_1_polish	3457588	3458187	ID=bc04_02921;Name=XopM_1;gene=XopM_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_557;locus_tag=bc04_02921;product=XopM 	contig_1_polish	3458227	3459324	IS5	41	barcode04
contig_1_polish	3459343	3461304	ID=bc04_02923;Name=XopP;gene=XopP;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_96;locus_tag=bc04_02923;product=XopP 	contig_1_polish	3458227	3459324	IS5	20	barcode04
contig_1_polish	3462303	3463100	ID=bc04_02924;Name=XopAL1;gene=XopAL1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_347;locus_tag=bc04_02924;product=XopAL1 	contig_1_polish	3458227	3459324	IS5	2980	barcode04
contig_1_polish	3465882	3466415	ID=bc04_02927;Name=XopM_2;gene=XopM_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_558;locus_tag=bc04_02927;product=XopM 	contig_1_polish	3458227	3459324	IS5	6559	barcode04
contig_1_polish	3467601	3467966	ID=bc04_02930;Name=XopA_Harpin;gene=XopA_Harpin;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_144;locus_tag=bc04_02930;product=XopA_Harpin 	contig_1_polish	3458227	3459324	IS5	8278	barcode04
contig_1_polish	3486002	3488017	ID=bc04_02952;Name=XopF1;gene=XopF1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_184;locus_tag=bc04_02952;product=XopF1 	contig_1_polish	3489637	3490053	IS5	1621	barcode04
contig_1_polish	3493562	3499780	ID=bc04_02959;Name=XopAD;gene=XopAD;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_224;locus_tag=bc04_02959;product=XopAD 	contig_1_polish	3491399	3492418	IS5	1145	barcode04
contig_1_polish	4382108	4382842	ID=bc04_03766;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:RipAY_YC45.RSYC45_m014020;locus_tag=bc04_03766;note=AutoIPR: IPR021783:Protein of unknown function DUF3348%3B;product=hypothetical protein	contig_1_polish	4323591	4324610	IS5	57499	barcode04
contig_1_polish	5064455	5066326	ID=bc04_04349;Name=AvrXccA1;gene=AvrXccA1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_39;locus_tag=bc04_04349;product=AvrXccA1 	contig_1_polish	5069898	5070962	IS5	3573	barcode04
contig_1_polish	65588	67744	ID=bc05_00052;Name=AvrBs2;gene=AvrBs2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_521;locus_tag=bc05_00052;product=AvrBs2 	contig_1_polish	37007	38232	IS3	27357	barcode05
contig_1_polish	283573	285732	ID=bc05_00238;Name=XopN;gene=XopN;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_302;locus_tag=bc05_00238;product=XopN 	contig_1_polish	293622	294641	IS5	7891	barcode05
contig_1_polish	317434	318636	ID=bc05_00266;Name=XopR;gene=XopR;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_3;locus_tag=bc05_00266;product=XopR 	contig_1_polish	293622	294641	IS5	22794	barcode05
contig_1_polish	463553	464434	ID=bc05_00402;Name=XopAL2;gene=XopAL2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_497;locus_tag=bc05_00402;product=XopAL2 	contig_1_polish	464711	465913	IS3	278	barcode05
contig_1_polish	622409	624541	ID=bc05_00531;Name=XopX_1;gene=XopX_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_487;locus_tag=bc05_00531;product=XopX 	contig_1_polish	618142	619288	IS5	3122	barcode05
contig_1_polish	624718	626658	ID=bc05_00532;Name=XopX_2;gene=XopX_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_488;locus_tag=bc05_00532;product=XopX 	contig_1_polish	618142	619288	IS5	5431	barcode05
contig_1_polish	652905	654446	ID=bc05_00549;Name=XopAG;gene=XopAG;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_534;locus_tag=bc05_00549;product=XopAG 	contig_1_polish	683800	684999	IS3	29355	barcode05
contig_1_polish	1286889	1288256	ID=bc05_01073;Name=ripTPS;gene=ripTPS;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:RipTPS_CFBP2957.RCFBP_mp20172;locus_tag=bc05_01073;product=Type III effector RipTPS%2C trehalose-6-phosphate synthase	contig_1_polish	1259458	1260657	IS3	26233	barcode05
contig_1_polish	1465195	1467576	ID=bc05_01216;Name=XopK;gene=XopK;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_71;locus_tag=bc05_01216;product=XopK 	contig_1_polish	1446869	1448033	IS5	17163	barcode05
contig_1_polish	1469110	1470438	ID=bc05_01218;Name=XopD;gene=XopD;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_127;locus_tag=bc05_01218;product=XopD 	contig_1_polish	1446869	1448033	IS5	21078	barcode05
contig_1_polish	1497339	1497674	ID=bc05_01234;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:RipAP_YC45.RSYC45_m012880;locus_tag=bc05_01234;note=AutoIPR: IPR003844:Uncharacterised protein family UPF0060%3B;product=hypothetical protein	contig_1_polish	1497758	1498608	IS5	85	barcode05
contig_1_polish	1838353	1838832	ID=bc05_01535;Name=XopAZ_1;gene=XopAZ_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_121;locus_tag=bc05_01535;product=XopAZ 	contig_1_polish	1966343	1967568	IS3	127512	barcode05
contig_1_polish	2062816	2064582	ID=bc05_01727;Name=AvrXccA2;gene=AvrXccA2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_194;locus_tag=bc05_01727;product=AvrXccA2 	contig_1_polish	2075272	2076497	IS3	10691	barcode05
contig_1_polish	2273379	2274146	ID=bc05_01900;Name=ripAZ2;gene=ripAZ2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:RipAZ2_R24.RALSY_20407;locus_tag=bc05_01900;product=Type III effector protein RipAZ2	contig_1_polish	2451659	2452515	IS5	177514	barcode05
contig_1_polish	2506467	2509796	ID=bc05_02097;Name=AvrBs3_TAL_1;gene=AvrBs3_TAL_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_374;locus_tag=bc05_02097;product=AvrBs3_TAL 	contig_1_polish	2507321	2508430	IS3	0	barcode05
contig_1_polish	2506467	2509796	ID=bc05_02097;Name=AvrBs3_TAL_1;gene=AvrBs3_TAL_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_374;locus_tag=bc05_02097;product=AvrBs3_TAL 	contig_1_polish	2507965	2509114	IS3	0	barcode05
contig_1_polish	2518026	2519852	ID=bc05_02103;Name=AvrBs3_TAL_2;gene=AvrBs3_TAL_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_372;locus_tag=bc05_02103;product=AvrBs3_TAL 	contig_1_polish	2518880	2520012	IS3	0	barcode05
contig_1_polish	2518026	2519852	ID=bc05_02103;Name=AvrBs3_TAL_2;gene=AvrBs3_TAL_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_372;locus_tag=bc05_02103;product=AvrBs3_TAL 	contig_1_polish	2519838	2521115	IS3	0	barcode05
contig_1_polish	2519867	2521630	ID=bc05_02104;Name=AvrBs3_TAL_3;gene=AvrBs3_TAL_3;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_374;locus_tag=bc05_02104;product=AvrBs3_TAL 	contig_1_polish	2518880	2520012	IS3	0	barcode05
contig_1_polish	2519867	2521630	ID=bc05_02104;Name=AvrBs3_TAL_3;gene=AvrBs3_TAL_3;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_374;locus_tag=bc05_02104;product=AvrBs3_TAL 	contig_1_polish	2519838	2521115	IS3	0	barcode05
contig_1_polish	2534316	2537726	ID=bc05_02114;Name=AvrBs3_TAL_4;gene=AvrBs3_TAL_4;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_374;locus_tag=bc05_02114;product=AvrBs3_TAL 	contig_1_polish	2535261	2536796	IS3	0	barcode05
contig_1_polish	2538984	2540051	ID=bc05_02116;Name=XopE2;gene=XopE2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_550;locus_tag=bc05_02116;product=XopE2 	contig_1_polish	2535261	2536796	IS3	2189	barcode05
contig_1_polish	2590023	2594138	ID=bc05_02164;Name=XopZ1;gene=XopZ1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_14;locus_tag=bc05_02164;product=XopZ1 	contig_1_polish	2535261	2536796	IS3	53228	barcode05
contig_1_polish	3323546	3324019	ID=bc05_02811;Name=XopAZ_2;gene=XopAZ_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_121;locus_tag=bc05_02811;product=XopAZ 	contig_1_polish	3388108	3389333	IS3	64090	barcode05
contig_1_polish	3395199	3395798	ID=bc05_02878;Name=XopM_1;gene=XopM_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_557;locus_tag=bc05_02878;product=XopM 	contig_1_polish	3395899	3396919	IS5	102	barcode05
contig_1_polish	3396955	3398916	ID=bc05_02881;Name=XopP;gene=XopP;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_96;locus_tag=bc05_02881;product=XopP 	contig_1_polish	3395899	3396919	IS5	37	barcode05
contig_1_polish	3399915	3400712	ID=bc05_02882;Name=XopAL1;gene=XopAL1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:db_unique.faa:Xantho_T3E_347;locus_tag=bc05_02882;product=XopAL1 	contig_1_polish	3395899	3396919	IS5	2997	barcode05
